path,type,Language,translationOf,id,title,text,description,hebergementsConcernes,maisonsTourisme,startDate,endDate,state,image
sejour-fute/paasvakantie,SejourFute,nl,sejour-fute/vacances-de-printemps,paasvakantie,Paasvakantie,"
<p align=""center""><img class=""image-inline"" src=""paasvakantie-1"" alt=""Paasvakantie"" /><br /></p>
<p>Voor de kinderen, klein en minder klein, bieden wij een zoektocht naar paaseieren in de tuin van de gîte of de gastenkamer. Dat zorgt voor het plezier van het zoeken, het ontdekken en… het smullen van de chocolade. Maar wij denken ook aan de ouders en bieden hen een korting van 10% op de huurprijs (uitgezonderd taksen en kosten).</p>
<p class=""discreet"">Om van deze actie te genieten, vermeldt u de code ‘Pasen 2009’ tijdens de reservering.</p>
",Van 4 tot 19 april 2009 zetten de Gîtes de Wallonie hun deuren en tuinen open voor de paasvakantie.,694|1250|874|878|618|1528|1529|112|259|865|258|1131|1132|1133|1000|1374|1375|106|1203|637|239|1196|541|1208|1207|1253|1135|1115|1113|1114|908|1259|1376|76|403|149|1232|1089|1090|1091|1092|1093|1094|152|278,,2009/03/12,2009/04/18,publish,
sejour-fute/paasvakantie/paasvakantie,Vignette,,,paasvakantie,Paasvakantie,,Vakantiehuis Paasvakantie,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/paasvakantie/paasvakantie
sejour-fute/paasvakantie/paasvakantie-1,Image,,,paasvakantie-1,Paasvakantie,,Gastenkamer Vakantiehuis Paasvakantie,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/paasvakantie/paasvakantie-1
sejour-fute/festival-de-jazz-du-manege-mons-en-jazz-1,SejourFute,nl,sejour-fute/festival-de-jazz-du-manege-mons-en-jazz,festival-de-jazz-du-manege-mons-en-jazz-1,Jazzfestival: Mons en jazz,"<p>In het historische hart van Bergen (Mons) weerklinkt jazz, actuele en wereldmuziek, gebracht door befaamde groepen.</p>
<br />
<p class=""discreet"">Meer vernemen...</p>
<ul><li>
<p class=""discreet""><a href=""http://www.monsenjazz.be/"" target=""_blank"">Mons en jazz</a></p>
</li></ul>
<ul><li>
<p class=""discreet""><a href=""http://www.paysdemons.be/"" target=""_blank"">Maison du tourisme du pays de Mons</a></p>
</li></ul>",Van 4 tot 5 september 2009: Mons en jazz,,8,2009/06/23,2009/09/06,publish,
sejour-fute/festival-de-jazz-du-manege-mons-en-jazz-1/jazzfestival-mons-en-jazz-gite,Vignette,,,jazzfestival-mons-en-jazz-gite,Jazzfestival: Mons en jazz,,"vakantiewoning in Mons, Jazzfestival: Mons en jazz",,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/festival-de-jazz-du-manege-mons-en-jazz-1/jazzfestival-mons-en-jazz-gite
sejour-fute/festival-de-jazz-du-manege-mons-en-jazz-1/jazzfestival-mons-en-jazz-gastenkamer,Image,,,jazzfestival-mons-en-jazz-gastenkamer,Jazzfestival: Mons en jazz,,Mons vakantieverblijf gite en gastenkamer Mons en jazz,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/festival-de-jazz-du-manege-mons-en-jazz-1/jazzfestival-mons-en-jazz-gastenkamer
sejour-fute/gaume-jazz-festival-1,SejourFute,nl,sejour-fute/gaume-jazz-festival,gaume-jazz-festival-1,Gaume Jazz Festival,"<p>Het Gaume Jazz Festival brengt Belgische en Europese jazz tijdens een groot en gezellig feest dat is uitgegroeid tot een must van de culturele en toeristische zomer. Deze editie vindt plaats in Rossignol (gemeente Tintigny), in het microklimaat van de Gaume, tussen Florenville & Arlon, Virton & Neufchâteau.</p>
<p>De 20 tot 30 groepen brengen drie dagen lang concerten. Ze werden geselecteerd in functie van de actualiteit, de kwaliteit en de stijldiversiteit.</p>
<br />
<p class=""discreet"">Meer vernemen...</p>
<ul><li>
<p class=""discreet""><a href=""http://www.gaume-jazz.be/"" target=""_blank"">Gaume-jazz festival</a></p>
</li></ul>
<ul><li>
<p class=""discreet""><a href=""http://www.soleildegaume.com/"" target=""_blank"">Maison du tourisme de 
Gaume</a></p>
</li></ul>",Van 14 tot 16 augustus 2009: het Gaume Jazz Festival in Tintigny,,29,2009/06/08,2009/08/17,publish,
sejour-fute/gaume-jazz-festival-1/gaume-jazz-festival-vakantiewoning-gite-tintigny,Vignette,,,gaume-jazz-festival-vakantiewoning-gite-tintigny,Gaume Jazz Festival vakantiewoning gite Tintigny,,"vakantieverblijf in Tintigny, Gaume jazz festival",,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/gaume-jazz-festival-1/gaume-jazz-festival-vakantiewoning-gite-tintigny
sejour-fute/gaume-jazz-festival-1/gaume-jazz-festival-vakantieverblijf-in-tintigny,Image,,,gaume-jazz-festival-vakantieverblijf-in-tintigny,Gaume jazz festival vakantieverblijf in Tintigny,,gite en gastenkamer tintigny Gaume Jazz Festival,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/gaume-jazz-festival-1/gaume-jazz-festival-vakantieverblijf-in-tintigny
sejour-fute/exposition-de-sculptures-a-louveigne,SejourFute,nl,sejour-fute/pas-a-pas,exposition-de-sculptures-a-louveigne,Tentoonstelling van beelden in Louveigné,"
<p align=""center""><img class=""image-inline"" src=""tentoonstelling-van-beelden-in-louveigne-vakantieverblijf"" alt=""Tentoonstelling van beelden in Louveigné vakantieverblijf"" /><br /></p>
<p>Artistiek circuit Pas à Pas 2009</p>
<p>Adzeux ligt op het platteland van de Ardennen en maakt deel uit van de gemeente Louveigné.</p>
<p>Het is daar dat Brigitte Danse een weide heeft omgetoverd in een grote tuin waarin ze werk van 40 internationale beeldhouwers tentoonstelt. Een maand lang kunnen bezoekers de  beeldhouwwerken in hun openluchtgalerij komen bewonderen.</p>
<p>Nadat ze verschillende kunstenaars had ontmoet tijdens symposiums, stelde Brigitte Danse hen voor om hun werken bij haar tentoon te stellen. Zo kwam ze tot een internationale expositie met de laatste creaties van kunstenaars uit Oekraïne, de Verenigde Staten, Duitsland, en Frankrijk.</p>
<p>Meer dan 400 beeldhouwwerken staan opgesteld langs een aangelegd parcours in de natuur. Zo kregen de figuratieve en abstracte werken een groen en natuurlijk decor, dat bestaat uit inheemse heesters, een combinatie die vrije loop laat aan de verbeelding.</p>
<p class=""discreet"">Open tijdens de weekends van 14 tot 19 u, van 12 september tot 4 oktober 2009.  <br />Plaats: rue d’Adzeux 16, 4141 Louveigné. Meer informatie: 0474/69.84.38, gratis toegang.</p>
<br />
<p class=""discreet"">Meer vernemen...</p>
<ul><li>
<p class=""discreet""><a href=""http://www.brigittedanse.be/"" target=""_blank"">Brigitte Danse 
artiste-sculptrice</a></p>
</li></ul>
<ul><li>
<p class=""discreet""><a href=""http://www.pasapas.eu/"" target=""_blank"">Pas à pas</a></p>
</li></ul>
<ul><li>
<p class=""discreet""><a href=""http://www.ourthe-ambleve.be/"" target=""_blank"">Maison du tourisme 
Ourthe-Amblève</a></p>
</li></ul>
","Van 12 september tot 18 oktober 2009: Pas à Pas, internationale tentoonstelling van beelden in Louveigné",,16,2009/05/26,2009/10/19,publish,
sejour-fute/exposition-de-sculptures-a-louveigne/tentoonstelling-van-beelden-in-louveigne-vakantiehuis,Vignette,,,tentoonstelling-van-beelden-in-louveigne-vakantiehuis,Tentoonstelling van beelden in Louveigné vakantiehuis,,"Louveigné gite en gastenkamer, tentoonstelling",,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/exposition-de-sculptures-a-louveigne/tentoonstelling-van-beelden-in-louveigne-vakantiehuis
sejour-fute/exposition-de-sculptures-a-louveigne/tentoonstelling-van-beelden-in-louveigne-vakantieverblijf,Image,,,tentoonstelling-van-beelden-in-louveigne-vakantieverblijf,Tentoonstelling van beelden in Louveigné vakantieverblijf,,gastenkamer in Louveigné tentoonstelling,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/exposition-de-sculptures-a-louveigne/tentoonstelling-van-beelden-in-louveigne-vakantieverblijf
sejour-fute/fiesta-city-a-verviers,SejourFute,nl,sejour-fute/fiesta-city-verviers-eclectic-fesival,fiesta-city-a-verviers,Fiesta City in Verviers,"
<p align=""center""><img class=""image-inline"" src=""fiesta-city-in-verviers-vakantiewoning"" alt=""Fiesta City in Verviers vakantiewoning"" /><br /></p>
<p>Voor de 7e editie biedt Fiesta City meer dan 70 gratis concerten in het centrum van Verviers, op 5 verschillende scènes (Place du Martyr, Spirit off 66, Cours Fischer, Place Verte en Pont Saint-Laurent).</p>
<br />
<p class=""discreet"">Meer vernemen...</p>
<ul><li>
<p class=""discreet""><a href=""http://www.fiestacity.be/"" target=""_blank"">Fiesta city</a></p>
</li></ul>
<ul><li>
<p class=""discreet""><a href=""http://www.paysdevesdre.be/"" target=""_blank"">Maison du tourisme du pays de 
Vesdre</a></p>
</li></ul>
",Van 28 tot 30 augustus 2009: Fiesta City is het laatste grote zomerfeest van Verviers,,17,2009/05/25,2009/08/31,publish,
sejour-fute/fiesta-city-a-verviers/fiesta-city-in-verviers-vakantiehuis-gite,Vignette,,,fiesta-city-in-verviers-vakantiehuis-gite,Fiesta City in Verviers vakantiehuis gite,,"vakantiehuis in Verviers, fiesta city : Verviers",,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/fiesta-city-a-verviers/fiesta-city-in-verviers-vakantiehuis-gite
sejour-fute/fiesta-city-a-verviers/fiesta-city-in-verviers-vakantiewoning,Image,,,fiesta-city-in-verviers-vakantiewoning,Fiesta City in Verviers vakantiewoning,,"Verviers Fiesta City, gite en gastenkamer",,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/fiesta-city-a-verviers/fiesta-city-in-verviers-vakantiewoning
sejour-fute/promozione-di-primavera,SejourFute,it,sejour-fute/action-printemps,promozione-di-primavera,Promozione di Primavera,"
<div align=""center""><img class=""image-inline"" src=""action-printemps"" alt=""Action Printemps"" />
<br /></div>
<p>Approfittate di un soggiorno per un fine settimana, un mid-week, una settimana o più senza dover svuotare il portafoglio. In coppia, in famiglia o in gruppo, tutte le formule sono possibili.</p>
<p>L’offerta dei Gîtes de Wallonie per qualsiasi soggiorno dal 21 marzo al 4 maggio:</p>
<p><i><b>Nei vari tipi di alloggio:</b></i><br />
  - 15% sull’importo dell’affitto per un mid-week*<br />
  - 10% sull’importo dell’affitto per un fine settimana o una settimana**</p>
<p><b><i>In camera e casa per gli ospiti:</i></b><br />
  - 3° pernottamento gratuito***<br /></p>
<p><strong>CODICE PROMOZIONALE: PRIMAVERA</strong></p>
<p class=""discreet"">* -15% sull’importo dell’affitto (escluse le tasse e le spese) per qualsiasi soggiorno di un mid-week dal 21 marzo al 4 maggio.<br />** -10% sull’importo dell’affitto (escluse le tasse e le spese) per qualsiasi soggiorno di una settimana o di un fine settimana dal 21 marzo al 4 maggio.<br />*** 2 pernottamenti pagati + 1 pernottamento gratuito per qualsiasi soggiorno dal 21 marzo al 4 maggio.</p>
",Degli sconti sui vostri soggiorni in alloggi o in camere per gli ospiti dal 21 marzo al 4 maggio 2008.,374|77|867|1006|397|1105|92|963|909|196|550|112|259|865|258|970|66|1102|1009|375|781|75|245|139|952|868|898|1036|649|510|90|237|236|1098|238|264|1080|40|1059|925|1099|849|678|208|879|1057|736|694|814|11|670|52|262|89|844|559|249|78|618|971|549|270|878|502|872|431|106|937|340|873|887|599|882|541|415|740|962|149|134|669|394|403|1062|812|1051|1027|324|1052|570|342|418|167|110|265|1007|940|640|917|955|414|990|938|312|757|429|534|539|1079|1083|158|357|573|748|749|1056|1107|908|436|197|368|58|59|60|373|12|636|876|1108|1100|1101|1054|428,,2008/02/13,2008/05/04,publish,
sejour-fute/promozione-di-primavera/action-printemps,Image,,,action-printemps,Action Printemps,,10 ou 15 pourcent de réduction sur votre séjour en gîte en Ardenne,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/promozione-di-primavera/action-printemps
sejour-fute/promozione-di-primavera/action-printemps-1,Vignette,,,action-printemps-1,Action Printemps,,,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/promozione-di-primavera/action-printemps-1
sejour-fute/du-15-mai-au-15-novembre-darwin-sa-vie-son-oeuvre,SejourFute,fr,,du-15-mai-au-15-novembre-darwin-sa-vie-son-oeuvre,Exposition Darwin 2009 à Liège,"
<p align=""center""><img class=""image-inline"" src=""exposition-darwin-a-liege-1"" alt=""Exposition Darwin à Liège"" /><br /></p>
<p>Dans le cadre de ""Darwin 2009"", une exposition qui explore la vie, l'œuvre et la pensée de Charles Darwin : le voyage à bord du Beagle , la mise en valeur de son ""laboratoire naturel"" l'archipel des Galápagos, la découverte des premiers indices de l'évolution graduelle du monde vivant, la réflexion et la mise au point de la théorie de la sélection naturelle, la publication de L'origine des espèces, les réactions dans le monde scientifique et dans la société, l'influence sur les scientifiques belges P.J. et E. Van Beneden...<br />Une exposition qui apporte les savoirs nécessaires à la compréhension de questions d'actualité permanente.</p>
<br />
<p><i><b>Informations pratiques et réservations</b></i></p>
<p>du vendredi 15 mai 2009 au dimanche 15 novembre 2009<br />- semaine : 09:00-17:00<br />- we et jours fériés : 10:30-18:00</p>
<p>Aquarium-Muséum de Liège <br />Quai Van Beneden 22<br />4000 LIEGE</p>
<br />
<p></p>
<p class=""discreet"">
En savoir plus...</p>
<ul><li>
<p class=""discreet""><a href=""http://www.darwin2009.be"" target=""_blank"">le site de l'exposition</a></p>
</li><li>
<p class=""discreet""><a href=""http://www.mtpaysdeliege.be"" target=""_blank"">Maison du Tourisme du Pays de Liège</a></p>
</li></ul>
<p></p>
","Du 15 mai au 15 novembre 2009, Darwin, sa vie, son oeuvre",,19,2009/05/11,2009/11/15,publish,
sejour-fute/du-15-mai-au-15-novembre-darwin-sa-vie-son-oeuvre/exposition-darwin-a-liege-1,Image,,,exposition-darwin-a-liege-1,Exposition Darwin à Liège,,Liège gîte et chambre d'hôtes,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/du-15-mai-au-15-novembre-darwin-sa-vie-son-oeuvre/exposition-darwin-a-liege-1
sejour-fute/du-15-mai-au-15-novembre-darwin-sa-vie-son-oeuvre/exposition-darwin-a-liege,Vignette,,,exposition-darwin-a-liege,Exposition Darwin à Liège,,"Logement à proximité de Liège, exposition Darwin",,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/du-15-mai-au-15-novembre-darwin-sa-vie-son-oeuvre/exposition-darwin-a-liege
sejour-fute/du-18-juin-2009-au21-juin-2009-11emes-bivouacs-napoleoniens-anniversaire-du-18-juin-commemoration-de-la-bataille-de-waterloo,SejourFute,fr,,du-18-juin-2009-au21-juin-2009-11emes-bivouacs-napoleoniens-anniversaire-du-18-juin-commemoration-de-la-bataille-de-waterloo,Bataille de Waterloo,"<p align=""center""><img class=""image-inline"" src=""bataille-de-waterloo-chambre-d-hotes-et-gites"" alt=""Bataille de Waterloo, chambre d'hôtes et gîtes"" /><br /></p>
<p>Près de 1200 reconstituants en uniforme viendront de multiples pays pour revivre une bataille qui a marqué l'histoire.<br /></p>
<p>Déroulé de la manifestation :</p>
- 8 et 19 juin: Avant-goût du grand week-end de la reconstitution avec animations spéciales.
<p></p>
<p></p>
- Tout le week-end : Voyage au cœur des bivouacs napoléonien avec découverte de la vie quotidienne de ces familles .
<p></p>
<p></p>
- Samedi 20 juin : Combats de Plancenoit
<p></p>
<p></p>
- Dimanche 21 juin : Reconstitution des combats de la bataille de Waterloo.
<p></p>
<br />
<p class=""discreet"">En savoir plus...</p>
<ul><li>
<p class=""discreet""><a href=""http://www.waterloo1815.be/fr/waterloo/"" target=""_blank"">Waterloo, reconstitution de la bataille</a></p>
</li><li>
<p class=""discreet""><a href=""http://www.waterloo-tourisme.be"" target=""_blank"">Maison du tourisme de Waterloo</a></p>
</li></ul>","Du 18 au 21 juin 2009, 11èmes Bivouacs napoléoniens - Anniversaire du 18 juin - Commémoration de la Bataille de Waterloo",,5,2009/05/11,2009/06/22,publish,
sejour-fute/du-18-juin-2009-au21-juin-2009-11emes-bivouacs-napoleoniens-anniversaire-du-18-juin-commemoration-de-la-bataille-de-waterloo/reconstitution-bataille-de-waterloo-commemoration-logement,Vignette,,,reconstitution-bataille-de-waterloo-commemoration-logement,bataille de Waterloo logement,,logement à proximité de Waterloo 11èmes BIVOUACS NAPOLEONIENS ANNIVERSAIRE DU 18 JUIN  COMMEMORATION DE LA BATAILLE DE WATERLOO ,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/du-18-juin-2009-au21-juin-2009-11emes-bivouacs-napoleoniens-anniversaire-du-18-juin-commemoration-de-la-bataille-de-waterloo/reconstitution-bataille-de-waterloo-commemoration-logement
sejour-fute/du-18-juin-2009-au21-juin-2009-11emes-bivouacs-napoleoniens-anniversaire-du-18-juin-commemoration-de-la-bataille-de-waterloo/bataille-de-waterloo-chambre-d-hotes-et-gites,Image,,,bataille-de-waterloo-chambre-d-hotes-et-gites,"Bataille de Waterloo, chambre d'hôtes et gîtes",,"Logement Waterloo, gîte, chambre d'hôtes",,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/du-18-juin-2009-au21-juin-2009-11emes-bivouacs-napoleoniens-anniversaire-du-18-juin-commemoration-de-la-bataille-de-waterloo/bataille-de-waterloo-chambre-d-hotes-et-gites
sejour-fute/francofolies,SejourFute,fr,,francofolies,Francofolies de Spa,"
<p align=""center""><img class=""image-inline"" src=""francopholies-de-spa-logement"" alt=""Francopholies de Spa logement"" /><br /></p>
<p>La célèbre ville d'eau sera comme chaque année parsemée à cette occasion de nombreux podiums sur lesquels chanteurs et chanteuses francophones de renommée internationale vous offriront des spectacles inoubliables.</p>
<br />
<p class=""discreet"">En savoir plus...</p>
<ul><li>
<p class=""discreet""><a href="" http://www.francofolies.be"" target=""_blank"">Francofolies de Spa</a></p>
</li></ul>
<ul><li>
<p class=""discreet""><a href=""http://www.pays-des-sources.be/"" target=""_blank"">Maison du tourisme du pays des sources</a></p>
</li></ul>
","Du 18 au 21 juillet 2009, francofolies de Spa",,21,2009/05/15,2009/07/22,publish,
